city_id,city_name,region_no,dep_no,total_se_co,public_edu_health_social,other,technology,manufacturing,consumer,finance_re,construction_industry,eu_election_circle_fr,people_no,avg_pay_gap,executive_pay_gap,manager_pay_gap,worker_pay_gap,employee_pay_gap,executive_pay_gap_label,manager_pay_gap_label,worker_pay_gap_label,employee_pay_gap_label,technology_pct,consumer_pct,finance_re_pct,construction_industry_pct,public_edu_health_social_pct,manufacturing_pct,technology_pct_label,consumer_pct_label,public_edu_health_social_pct_label,finance_re_pct_label,construction_industry_pct_label,manufacturing_pct_label
68348,Vieux-Thann,42,68,199,18,11,31,23,63,13,30,Est,2886,22.627737226277368,4.1474654377880125,24.84076433121018,20.16806722689076,7.476635514018683,low pay gap,high pay gap,high pay gap,low pay gap,17.415730337078653,35.39325842696629,7.303370786516854,16.853932584269664,10.112359550561797,12.921348314606742,medium proportion,medium proportion,low proportion,low proportion,medium proportion,high proportion
68349,Village-Neuf,42,68,118,14,18,18,5,34,6,15,Est,3836,18.354430379746837,15.658362989323852,14.556962025316459,15.254237288135597,14.285714285714294,medium pay gap,medium pay gap,medium pay gap,medium pay gap,19.565217391304348,36.95652173913043,6.521739130434782,16.304347826086957,15.217391304347828,5.434782608695652,high proportion,high proportion,medium proportion,low proportion,medium proportion,medium proportion
68352,Volgelsheim,42,68,125,13,7,17,11,45,8,21,Est,2263,22.627737226277368,14.084507042253522,17.53246753246754,23.076923076923077,12.037037037037043,medium pay gap,high pay gap,high pay gap,medium pay gap,14.782608695652174,39.130434782608695,6.956521739130435,18.26086956521739,11.304347826086957,9.565217391304348,medium proportion,high proportion,low proportion,low proportion,medium proportion,high proportion
68374,Wintzenheim,42,68,402,62,28,60,17,117,40,69,Est,7275,23.841059602649004,23.954372623574148,15.923566878980894,21.36752136752137,10.714285714285708,high pay gap,medium pay gap,high pay gap,medium pay gap,16.43835616438356,32.054794520547944,10.95890410958904,18.904109589041095,16.986301369863014,4.657534246575342,medium proportion,medium proportion,medium proportion,high proportion,medium proportion,medium proportion
68375,Wittelsheim,42,68,489,61,46,55,44,162,32,76,Est,10244,16.541353383458652,17.56756756756756,13.793103448275861,15.384615384615378,6.481481481481491,high pay gap,medium pay gap,medium pay gap,low pay gap,12.790697674418606,37.67441860465116,7.441860465116279,17.674418604651162,14.186046511627906,10.232558139534884,low proportion,high proportion,medium proportion,low proportion,medium proportion,high proportion
68376,Wittenheim,42,68,802,73,78,87,32,345,53,123,Est,14468,19.402985074626862,16.444444444444443,17.999999999999996,16.239316239316228,9.174311926605503,medium pay gap,high pay gap,medium pay gap,medium pay gap,12.201963534361852,48.38709677419355,7.433380084151472,17.251051893408135,10.238429172510518,4.488078541374474,low proportion,high proportion,low proportion,low proportion,medium proportion,medium proportion
68384,Zillisheim,42,68,118,17,16,21,3,25,9,21,Est,2592,24.117647058823525,16.334661354581677,18.404907975460123,3.4782608695652204,17.187500000000007,medium pay gap,high pay gap,low pay gap,high pay gap,21.875,26.041666666666668,9.375,21.875,17.708333333333336,3.125,high proportion,low proportion,high proportion,medium proportion,high proportion,low proportion
69003,Albigny-sur-Saône,82,69,147,16,12,31,6,45,10,22,Sud-Est,2263,31.088082901554404,31.20567375886525,13.749999999999996,20.161290322580644,22.14285714285714,high pay gap,medium pay gap,high pay gap,high pay gap,23.846153846153847,34.61538461538461,7.6923076923076925,16.923076923076923,12.307692307692308,4.615384615384616,high proportion,medium proportion,low proportion,low proportion,medium proportion,medium proportion
69006,Amplepuis,82,69,298,47,25,34,26,104,29,22,Sud-Est,4626,18.253968253968246,32.365145228215766,17.567567567567576,17.592592592592595,8.490566037735853,high pay gap,high pay gap,high pay gap,low pay gap,12.977099236641221,39.69465648854962,11.068702290076336,8.396946564885496,17.938931297709924,9.923664122137405,low proportion,high proportion,high proportion,high proportion,low proportion,high proportion
69007,Ampuis,82,69,176,18,8,25,5,63,20,35,Sud-Est,2556,24.848484848484848,29.56204379562043,17.610062893081764,12.195121951219512,29.2517006802721,high pay gap,high pay gap,medium pay gap,high pay gap,15.060240963855422,37.95180722891566,12.048192771084338,21.084337349397593,10.843373493975903,3.0120481927710845,medium proportion,high proportion,low proportion,high proportion,high proportion,low proportion
69009,Anse,82,69,445,69,36,98,15,130,30,58,Sud-Est,6494,23.312883435582826,22.134387351778663,17.791411042944787,21.666666666666664,16.40625000000001,high pay gap,high pay gap,high pay gap,medium pay gap,24.5,32.5,7.5,14.499999999999998,17.25,3.75,high proportion,medium proportion,medium proportion,low proportion,medium proportion,low proportion
69010,L'Arbresle,82,69,497,108,41,84,13,155,37,46,Sud-Est,5968,19.607843137254903,15.702479338842979,13.043478260869573,11.475409836065563,8.10810810810811,medium pay gap,medium pay gap,medium pay gap,low pay gap,18.961625282167045,34.988713318284425,8.35214446952596,10.383747178329571,24.37923250564334,2.9345372460496613,high proportion,medium proportion,high proportion,medium proportion,low proportion,low proportion
69013,Arnas,82,69,424,79,21,48,43,122,30,60,Sud-Est,3424,21.7948717948718,10.31746031746031,16.025641025641026,23.38709677419355,17.054263565891482,medium pay gap,medium pay gap,high pay gap,medium pay gap,12.56544502617801,31.93717277486911,7.853403141361256,15.706806282722512,20.680628272251308,11.2565445026178,low proportion,medium proportion,high proportion,low proportion,medium proportion,high proportion
69018,Beaujeu,82,69,169,26,18,18,5,56,18,27,Sud-Est,1896,12.213740458015266,11.836734693877546,17.88079470198675,7.2072072072071975,19.51219512195122,medium pay gap,high pay gap,low pay gap,high pay gap,12.0,37.333333333333336,12.0,18.0,17.333333333333336,3.3333333333333335,low proportion,high proportion,medium proportion,high proportion,medium proportion,low proportion
69019,Belleville,82,69,657,114,51,88,37,219,75,59,Sud-Est,7959,17.910447761194032,19.166666666666675,10.135135135135135,15.596330275229366,7.407407407407414,high pay gap,medium pay gap,medium pay gap,low pay gap,14.864864864864865,36.99324324324324,12.66891891891892,9.966216216216216,19.256756756756758,6.25,medium proportion,high proportion,high proportion,high proportion,low proportion,medium proportion
69021,Bessenay,82,69,139,20,5,20,11,38,8,32,Sud-Est,2175,18.238993710691826,10.740740740740735,11.184210526315786,12.295081967213116,6.3063063063063005,medium pay gap,medium pay gap,medium pay gap,low pay gap,15.503875968992247,29.457364341085274,6.2015503875969,24.8062015503876,15.503875968992247,8.527131782945736,medium proportion,low proportion,medium proportion,low proportion,high proportion,high proportion
69024,Le Bois-d'Oingt,82,69,189,41,20,33,3,54,16,20,Sud-Est,2171,24.85207100591716,25.000000000000007,7.999999999999995,19.68503937007874,17.322834645669285,high pay gap,low pay gap,high pay gap,high pay gap,19.760479041916167,32.33532934131736,9.580838323353294,11.976047904191617,24.550898203592812,1.7964071856287425,high proportion,medium proportion,high proportion,medium proportion,low proportion,low proportion
69027,Brignais,82,69,1287,154,60,304,90,319,120,203,Sud-Est,11176,18.713450292397667,16.788321167883204,15.243902439024382,10.25641025641025,5.982905982905977,medium pay gap,medium pay gap,medium pay gap,low pay gap,25.546218487394956,26.80672268907563,10.084033613445378,17.058823529411764,12.941176470588237,7.563025210084033,high proportion,low proportion,low proportion,medium proportion,medium proportion,high proportion
69028,Brindas,82,69,437,59,35,84,31,97,43,80,Sud-Est,5775,30.143540669856456,30.79268292682926,13.872832369942198,12.698412698412694,16.29629629629629,high pay gap,medium pay gap,medium pay gap,medium pay gap,21.31979695431472,24.61928934010152,10.913705583756345,20.304568527918782,14.974619289340103,7.868020304568528,high proportion,low proportion,medium proportion,high proportion,high proportion,high proportion
69029,Bron,82,69,2256,364,115,502,89,615,194,295,Sud-Est,37516,12.328767123287664,13.36032388663968,6.1224489795918275,15.178571428571422,2.752293577981658,medium pay gap,low pay gap,medium pay gap,low pay gap,24.380767362797474,29.86886838271005,9.422049538610976,14.327343370568238,17.678484701311316,4.322486644001942,high proportion,medium proportion,high proportion,medium proportion,medium proportion,medium proportion
69032,Bully,82,69,136,13,11,26,3,36,8,32,Sud-Est,1960,21.47239263803681,27.34082397003746,7.692307692307689,5.084745762711876,17.42424242424242,high pay gap,low pay gap,low pay gap,high pay gap,22.033898305084744,30.508474576271187,6.779661016949152,27.11864406779661,11.016949152542372,2.5423728813559325,high proportion,medium proportion,low proportion,low proportion,high proportion,low proportion
69033,Cailloux-sur-Fontaines,82,69,201,19,12,54,11,41,22,39,Sud-Est,2541,26.905829596412556,21.428571428571434,28.14070351758793,18.110236220472434,16.901408450704217,high pay gap,high pay gap,high pay gap,medium pay gap,29.03225806451613,22.043010752688172,11.827956989247312,20.967741935483872,10.21505376344086,5.913978494623656,high proportion,low proportion,low proportion,high proportion,high proportion,medium proportion
69034,Caluire-et-Cuire,82,69,2719,518,164,804,105,550,285,235,Sud-Est,41530,21.989528795811523,21.548821548821547,11.801242236024857,11.864406779661019,6.7226890756302575,high pay gap,medium pay gap,medium pay gap,low pay gap,32.19863836603925,22.026431718061673,11.413696435722867,9.411293552262716,20.74489387264718,4.20504605526632,high proportion,low proportion,high proportion,high proportion,low proportion,medium proportion
69040,Champagne-au-Mont-d'Or,82,69,812,72,31,234,26,220,137,84,Sud-Est,5672,18.131868131868124,10.526315789473683,15.243902439024382,17.391304347826086,9.599999999999994,medium pay gap,medium pay gap,high pay gap,medium pay gap,30.271668822768433,28.46054333764554,17.72315653298836,10.866752910737388,9.314359637774903,3.363518758085381,high proportion,low proportion,low proportion,high proportion,low proportion,low proportion
69043,Chaponost,82,69,639,82,38,145,44,146,85,93,Sud-Est,8076,29.864253393665162,26.70807453416149,17.142857142857142,-13.4920634920635,13.385826771653539,high pay gap,medium pay gap,negative pay gap,medium pay gap,24.369747899159663,24.53781512605042,14.285714285714285,15.630252100840336,13.781512605042018,7.394957983193278,high proportion,low proportion,low proportion,high proportion,medium proportion,high proportion
69044,Charbonnières-les-Bains,82,69,486,54,19,186,15,108,62,37,Sud-Est,4933,40.476190476190474,31.713554987212277,37.76824034334764,33.33333333333333,28.834355828220865,high pay gap,high pay gap,high pay gap,high pay gap,40.25974025974026,23.376623376623375,13.41991341991342,8.008658008658008,11.688311688311687,3.2467532467532463,high proportion,low proportion,low proportion,high proportion,low proportion,low proportion
69046,Charly,82,69,276,41,16,83,13,49,24,45,Sud-Est,4366,37.890625,31.1178247734139,40.0,11.188811188811199,22.875816993464053,high pay gap,high pay gap,medium pay gap,high pay gap,32.549019607843135,19.215686274509807,9.411764705882353,17.647058823529413,16.07843137254902,5.098039215686274,high proportion,low proportion,medium proportion,medium proportion,medium proportion,medium proportion
69049,Chasselay,82,69,169,23,10,45,0,47,14,25,Sud-Est,2542,30.701754385964914,33.73134328358209,17.486338797814213,17.74193548387098,-2.6548672566371585,high pay gap,high pay gap,high pay gap,negative pay gap,29.22077922077922,30.519480519480517,9.090909090909092,16.233766233766232,14.935064935064934,0.0,high proportion,medium proportion,medium proportion,medium proportion,medium proportion,low proportion
69050,Châtillon,82,69,159,20,8,36,9,42,13,28,Sud-Est,2083,22.631578947368425,17.153284671532845,11.656441717791413,17.73049645390071,5.042016806722685,high pay gap,medium pay gap,high pay gap,low pay gap,24.324324324324326,28.37837837837838,8.783783783783784,18.91891891891892,13.513513513513514,6.081081081081082,high proportion,low proportion,low proportion,medium proportion,medium proportion,medium proportion
69052,Chazay-d'Azergues,82,69,266,44,23,68,13,54,26,34,Sud-Est,4060,28.502415458937193,22.52559726962458,19.540229885057464,11.290322580645164,5.932203389830517,high pay gap,high pay gap,medium pay gap,low pay gap,28.451882845188287,22.594142259414227,10.87866108786611,14.225941422594143,18.410041841004183,5.439330543933055,high proportion,low proportion,high proportion,high proportion,low proportion,medium proportion
69063,Collonges-au-Mont-d'Or,82,69,360,52,20,101,13,70,57,41,Sud-Est,3879,40.4040404040404,31.382978723404253,55.654761904761905,35.483870967741936,13.23529411764705,high pay gap,high pay gap,high pay gap,medium pay gap,30.239520958083833,20.958083832335326,17.065868263473057,12.275449101796406,15.568862275449103,3.8922155688622757,high proportion,low proportion,medium proportion,high proportion,low proportion,low proportion
69064,Condrieu,82,69,260,42,26,36,6,81,26,35,Sud-Est,3650,19.871794871794872,20.074349442379177,14.634146341463408,20.869565217391308,12.711864406779661,high pay gap,medium pay gap,high pay gap,medium pay gap,15.929203539823009,35.84070796460177,11.504424778761061,15.486725663716813,18.58407079646018,2.6548672566371683,medium proportion,medium proportion,high proportion,high proportion,medium proportion,low proportion
69068,Couzon-au-Mont-d'Or,82,69,189,26,13,45,9,51,15,26,Sud-Est,2359,23.295454545454554,27.2108843537415,17.543859649122815,40.77669902912622,4.23728813559322,high pay gap,high pay gap,high pay gap,low pay gap,26.16279069767442,29.651162790697676,8.720930232558139,15.11627906976744,15.11627906976744,5.232558139534884,high proportion,medium proportion,medium proportion,medium proportion,medium proportion,medium proportion
69069,Craponne,82,69,869,166,73,168,29,232,91,95,Sud-Est,10582,23.243243243243246,20.833333333333332,12.422360248447214,4.958677685950411,8.94308943089432,high pay gap,medium pay gap,low pay gap,medium pay gap,21.51088348271447,29.705505761843792,11.651728553137005,12.163892445582587,21.254801536491676,3.713188220230474,high proportion,medium proportion,high proportion,high proportion,low proportion,low proportion
69072,Dardilly,82,69,1200,91,51,379,52,351,161,96,Sud-Est,8186,30.41666666666667,27.683615819209034,10.059171597633133,18.852459016393436,12.12121212121212,high pay gap,medium pay gap,high pay gap,medium pay gap,33.53982300884956,31.061946902654867,14.24778761061947,8.495575221238937,8.053097345132745,4.601769911504425,high proportion,medium proportion,low proportion,high proportion,low proportion,medium proportion
